Price,Year,Kilometer,Fuel Type,Transmission,Engine,Max Power,Max Torque,Length,Width,Fuel Tank Capacity
1950000,2016,79000,Diesel,Automatic,2400 cc,215 bhp @ 4000 rpm,440 Nm @ 1500 rpm,4644,1891,70
5300000,2019,15087,Diesel,Automatic,1995 cc,190 bhp @ 4000 rpm,400 Nm @ 1750 rpm,4657,1881,67
950000,2018,41000,Diesel,Manual,2523 cc,75 bhp @ 3200 rpm,200 Nm @ 1400 rpm,4456,1820,60
8500000,2021,32500,Diesel,Automatic,1969 cc,232 bhp @ 4250 rpm,480 Nm @ 1750 rpm,4953,2008,71
1975000,2015,61000,Diesel,Automatic,1968 cc,190 bhp @ 3800 rpm,400 Nm @ 1750 rpm,4933,1874,75
4200000,2017,85000,Diesel,Automatic,2143 cc,201 bhp @ 3800 rpm,500 Nm @ 1600 rpm,4819,2141,93
3500000,2019,55000,Diesel,Automatic,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,4686,1810,66
375000,2017,45000,Petrol,Manual,999 cc,67 bhp @ 5500 rpm,91 Nm @ 4250 rpm,3679,1579,28
1825000,2016,58000,Diesel,Automatic,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,4424,1804,50
1710000,2021,4400,Petrol,Automatic,1997 cc,150 bhp @ 5000 rpm,320 Nm @ 1500 rpm,3985,1820,57
375000,2014,35000,Petrol,Automatic,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,3600,1600,35
285000,2016,22346,Petrol,Manual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,3395,1490,35
1850000,2021,23280,Petrol,Manual,1997 cc,150 bhp @ 5000 rpm,300 Nm @ 1250 rpm,3985,1820,57
621000,2013,72000,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,4265,1695,45
1475000,2016,82000,Diesel,Automatic,2477 cc,176 bhp @ 4000 rpm,350 Nm @ 1800 rpm,4695,1815,70
1800000,2015,86000,Diesel,Automatic,2982 cc,169 bhp @ 3600 rpm,360 Nm @ 1400 rpm,4705,1840,80
399000,2018,38000,Petrol,Manual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3765,1660,43
890000,2015,138314,Diesel,Manual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,4270,1780,60
1325000,2021,9900,Petrol,Automatic,1591 cc,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,4370,1700,43
5300000,2022,12500,Diesel,Automatic,2148 cc,170@3700,410@2000,4596,1770,66
4775000,2018,51529,Diesel,Automatic,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,5063,1860,80
249000,2013,60000,Diesel,Manual,1493 cc,100 bhp @ 3750 rpm,240 Nm @ 1600 rpm,3985,1850,55
509999,2019,48000,Petrol,Manual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,3695,1600,35
1450000,2018,90000,Diesel,Manual,1956 cc,171 bhp @ 3750 rpm,350 Nm @ 1750 rpm,4395,1818,60
640000,2017,63000,Diesel,Manual,1598 cc,118 bhp @ 3750 rpm,320 Nm @ 1750 rpm,4300,1765,48
299000,2017,65822,Diesel,Manual,793 cc,46 bhp @ 3500 rpm,125 Nm @ 2000 rpm,3600,1600,35
195000,2009,102000,LPG,Manual,1061 cc,58@6000,77@4500,3520,1475,35
1495000,2011,72100,Diesel,Automatic,2987 cc,235 bhp @ 4000 rpm,490 Nm @ 1800 rpm,5226,2120,90
14900000,2021,7534,Petrol,Automatic,2995 cc,335 bhp @ 5300 rpm,450 Nm @ 1340 rpm,4918,1983,75
350000,2013,34000,Petrol,Manual,1197 cc,80 bhp @ 5600 rpm,104 Nm @ 3100 rpm,3775,1695,45
1421000,2017,75000,Diesel,Manual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,4735,1830,55
595000,2017,99000,Petrol,Automatic,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,3955,1694,40
351000,2013,42000,Diesel,Manual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,3995,1695,42
325000,2012,118000,Petrol,Manual,1586 cc,102@5500,145@4200,4490,1735,50
975000,2017,78000,Diesel,Manual,2179 cc,140 bhp @ 3750 rpm,330 Nm @ 2800 rpm,4585,1890,70
825000,2019,44000,Petrol,Manual,1462 cc,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,4490,1730,43
1050000,2017,88757,Diesel,Manual,2179 cc,154 bhp @ 4000 rpm,400 Nm @ 1700 rpm,4788,1903,60
1970000,2017,85000,Diesel,Automatic,1968 cc,150 bhp @ 3500 rpm,340 Nm @ 1750 rpm,4385,1831,64
4100000,2020,12136,Diesel,Automatic,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,4526,1800,50
385000,2019,2200,Petrol,Manual,,,,,,
1525000,2015,49000,Diesel,Automatic,1968 cc,177 bhp @ 4200 rpm,380 Nm @ 1750 rpm,4701,1826,63
4150000,2021,6000,Petrol,Automatic,1332 cc,161 bhp @ 5500 rpm,250 Nm @ 1620 rpm,4549,1796,43
725000,2017,64000,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,3995,1790,48
340000,2011,109000,Petrol,Manual,1794 cc,132@6000,170@4200,4540,1760,55
650000,2018,32000,Petrol,Manual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3995,1745,37
570000,2019,13000,Petrol,Manual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3850,1695,42
160000,2008,90000,Diesel,Manual,2494 cc,102@5600,200@3400,4555,1770,55
1220000,2020,35000,Diesel,Manual,2179 cc,120 bhp @ 4000 rpm,280 Nm @ 1800 rpm,4456,1820,60
800000,2017,112000,Diesel,Manual,1997 cc,138 bhp @ 3750 rpm,320 Nm @ 1600 rpm,4585,1890,70
660000,2017,40000,Petrol,Automatic,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3995,1745,37
575000,2017,53580,Petrol,Manual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,3999,1734,40
240000,2013,51500,Diesel,Manual,1493 cc,100 bhp @ 3750 rpm,240 Nm @ 1600 rpm,3985,1850,55
950000,2019,22000,Petrol,Manual,1497 cc,118 bhp @ 6600 rpm,145 Nm @ 4600 rpm,4440,1695,40
419000,2017,23700,Petrol,Manual,799 cc,53 bhp @ 5678 rpm,72 Nm @ 4386 rpm,3679,1579,28
750000,2017,48069,Petrol,Automatic,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3995,1695,42
3400000,2019,48000,Diesel,Automatic,1968 cc,188 bhp @ 4200 rpm,400 Nm @ 1750 rpm,4726,1842,54
1160000,2015,47981,Diesel,Automatic,1968 cc,141 bhp @ 4000 rpm,320 Nm @ 1750 rpm,4659,1814,50
1750000,2021,26000,Diesel,Manual,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,4500,1790,50
1575000,2020,63000,Diesel,Automatic,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,4315,1800,50
2811000,2019,71500,Diesel,Automatic,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,4795,1855,80
475000,2016,16630,Petrol,Manual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3765,1660,43
4351000,2018,36000,Diesel,Automatic,1968 cc,190 bhp @ 3800 rpm,400 Nm @ 1750 rpm,4933,1874,75
850000,2017,47255,Petrol,Manual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,4440,1695,40
1095000,2018,50000,Diesel,Manual,2179 cc,153 bhp @ 3750 rpm,360 Nm @ 1750 rpm,4585,1890,70
7700000,2021,18703,Diesel,Automatic,2993 cc,261 bhp @ 4000 rpm,620 Nm @ 2000 rpm,4963,1868,66
5800000,2021,7935,Petrol,Automatic,1984 cc,241 bhp @ 5000 rpm,370 Nm @ 1600 rpm,4939,1886,73
1925000,2022,9355,Petrol,Automatic,1497 cc,113 bhp @ 6300 rpm,144 Nm @ 4500 rpm,4300,1790,50
305000,2018,34800,Petrol,Manual,799 cc,53 bhp @ 5678 rpm,72 Nm @ 4386 rpm,3679,1579,28
385000,2013,72000,Diesel,Manual,1461 cc,84 bhp @ 3750 rpm,200 Nm @ 1900 rpm,4331,1822,50
500000,2012,86288,Diesel,Manual,1598 cc,103 bhp @ 4400 rpm,250 Nm @ 1500 rpm,4386,1699,55
655000,2017,24003,Petrol,Manual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,3955,1694,40
925000,2017,28000,Diesel,Manual,1497 cc,108 bhp @ 3750 rpm,260 Nm @ 1500 rpm,3994,1811,44
690000,2017,65000,Diesel,Manual,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,3985,1734,45
1500000,2019,75000,Diesel,Manual,2179 cc,153 bhp @ 3750 rpm,360 Nm @ 1750 rpm,4585,1890,70
625000,2015,45000,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,4265,1695,45
844999,2018,71000,Diesel,Manual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,4375,1700,43
745000,2018,54000,Petrol,Automatic,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,4453,1735,42
650000,2015,49776,Diesel,Automatic,1493 cc,84 bhp @ 3750 rpm,230 Nm @ 1500 rpm,3995,1835,60
640000,2017,61000,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,3995,1790,48
2050000,2017,68000,Diesel,Automatic,1984 cc,150 bhp @ 3500 rpm,350 Nm @ 1500 rpm,4370,1783,60
395000,2014,47884,Petrol,Automatic,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,3600,1600,35
1390000,2017,56000,Petrol,Automatic,1798 cc,177 bhp @ 5100 rpm,250 Nm @ 1250 rpm,4670,1814,50
365000,2010,58424,Petrol,Manual,1497 cc,118@6600,146@4600,4420,1695,42
451000,2017,55000,Diesel,Manual,1120 cc,71 bhp @ 4000 rpm,180 Nm @ 1750 rpm,3995,1660,43
130000,1996,100000,Petrol + LPG,Manual,,,,,,
2150000,2017,45000,Diesel,Automatic,2755 cc,172 bhp @ 3400 rpm,360 Nm @ 1200 rpm,4735,1830,55
195000,2011,75000,Diesel,Manual,1248 cc,75@4000,190@2000,3715,1680,43
880000,2018,47000,Petrol,Manual,1598 cc,104 bhp @ 5250 rpm,153 Nm @ 3800 rpm,4386,1699,55
1180000,2019,38000,Petrol,Automatic,1591 cc,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,4370,1700,43
285000,2016,17000,Petrol,Manual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,3395,1490,35
7998999,2020,20000,Diesel,Automatic,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,4886,1938,
925000,2018,925000,Diesel,Manual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,4375,1700,43
675000,2019,35000,Diesel,Manual,1498 cc,99 bhp @ 3750 rpm,215 Nm @ 1750 rpm,3995,1704,40
2500000,2015,34303,Diesel,Automatic,1496 cc,114 bhp @ 4000 rpm,270 Nm @ 1750 rpm,3982,1727,44
3675000,2019,34000,Diesel,Automatic,1968 cc,190 bhp @ 3800 rpm,400 Nm @ 1750 rpm,4933,1874,75
2400000,2022,8000,Diesel,Automatic,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,4500,1790,50
1300000,2020,27000,Diesel,Manual,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,4315,1800,50
825000,2021,6600,Petrol,Automatic,1197 cc,82 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3805,1680,37
899000,2015,125000,Diesel,Manual,2494 cc,101 bhp @ 3600 rpm,200 Nm @ 1200 rpm,4585,1765,55
409999,2021,13424,Petrol,Manual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,3445,1515,35
289000,2015,78000,CNG,Manual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,3395,1490,35
280000,2011,69276,Petrol,Manual,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,3620,1475,35
811999,2017,31000,Diesel,Manual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1500 rpm,4440,1729,45
5400000,2017,33000,Diesel,Automatic,2993 cc,261 bhp @ 4000 rpm,620 Nm @ 2000 rpm,4936,1868,78
220000,2012,54000,Petrol,Manual,998 cc,68@6200,90@3500,3539,1475,35
625000,2014,54000,Diesel,Manual,1498 cc,89 bhp @ 4200 rpm,230 Nm @ 1500 rpm,3971,1682,45
725000,2017,75000,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,3995,1790,48
4195000,2017,63651,Diesel,Automatic,1995 cc,190 bhp @ 4000 rpm,400 Nm @ 1750 rpm,4657,1881,67
1450000,2014,71796,Diesel,Automatic,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,4385,1831,64
425000,2014,74000,Diesel,Manual,1461 cc,84 bhp @ 3750 rpm,200 Nm @ 1900 rpm,4331,1822,50
250000,2013,82461,Petrol,Manual,814 cc,55 bhp @ 5500 rpm,75 Nm @ 4000 rpm,3495,1550,32
800000,2018,66000,Diesel,Manual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,3995,1735,37
875000,2015,87000,Diesel,Manual,2179 cc,120 bhp @ 4000 rpm,280 Nm @ 1800 rpm,4456,1820,60
2275000,2016,61109,Diesel,Automatic,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,4424,1804,50
525000,2019,32000,Petrol,Manual,1199 cc,84 bhp @ 6000 rpm,114 Nm @ 3500 rpm,3793,1665,35
20000000,2021,6600,Petrol,Automatic,2996 cc,362 bhp @ 5250 rpm,500 Nm @ 1800 rpm,5246,1899,80
1520000,2021,14000,Petrol,Manual,1997 cc,150 bhp @ 5000 rpm,300 Nm @ 1250 rpm,3985,1820,57
170000,2009,135797,Petrol,Manual,1086 cc,67@5500,99@2800,3565,1595,35
3300000,2019,42475,Diesel,Automatic,3198 cc,197 bhp @ 3000 rpm,470 Nm @ 1750 rpm,4903,1869,80
575000,2018,27239,Petrol,Automatic,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,3600,1600,35
190000,2013,66000,Petrol,Manual,995 cc,62 bhp @ 5400 rpm,90 Nm @ 4200 rpm,3495,1495,38
755000,2022,2272,Petrol,Manual,1197 cc,82 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3805,1680,37
1130000,2015,50000,Petrol,Automatic,1997 cc,154 bhp @ 6500 rpm,190 Nm @ 4300 rpm,4545,1820,58
316000,2019,17491,Petrol,Manual,,,,,,
610000,2017,38674,Petrol,Manual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3995,1695,42
1875000,2016,40000,Diesel,Automatic,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,4385,1831,64
480000,2021,14000,CNG,Manual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,3395,1490,35
365000,2019,32000,Petrol,Manual,999 cc,67 bhp @ 5500 rpm,91 Nm @ 4250 rpm,3679,1579,28
250000,2012,72000,Petrol,Manual,,,,,,
745000,2017,82000,Diesel,Manual,1498 cc,99 bhp @ 3750 rpm,205 Nm @ 1750 rpm,3999,1765,52
1150000,2013,52000,Petrol,Automatic,1595 cc,120 bhp @ 5000 rpm,200 Nm @ 1250 rpm,4359,2010,50
2100000,2020,38500,Electric,Automatic,,,,4314,1809,
200000,2014,56000,Diesel,Manual,1120 cc,71 bhp @ 4000 rpm,180 Nm @ 1750 rpm,3995,1660,43
775000,2016,42000,Petrol,Automatic,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,4440,1695,40
860000,2016,57983,Petrol,Manual,1591 cc,122 bhp @ 6400 rpm,154 Nm @ 4850 rpm,4270,1780,60
2089999,2018,15600,Petrol,Automatic,1395 cc,148 bhp @ 5000 rpm,250 Nm @ 1500 rpm,4456,1796,50
1100000,2019,26000,Diesel,Manual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,4375,1700,43
18500000,2021,5000,Diesel,Automatic,2925 cc,282 bhp @ 3600 rpm,600 Nm @ 1600 rpm,5246,1899,70
260000,2011,90000,Diesel,Manual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,3995,1695,42
2690000,2016,43323,Diesel,Automatic,2143 cc,204 bhp @ 4200 rpm,500 Nm @ 1600 rpm,4879,1854,80
1400000,2020,94182,Diesel,Automatic,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,4670,1814,50
515000,2022,3395,Petrol,Manual,1086 cc,68 bhp @ 5500 rpm,99 Nm @ 4500 rpm,3610,1645,35
600000,2014,53213,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,4265,1695,45
2000000,2017,93000,Diesel,Automatic,3198 cc,197 bhp @ 3000 rpm,470 Nm @ 1750 rpm,4892,1860,80
2850000,2018,45000,Diesel,Automatic,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,4795,1967,56
3200000,2017,110000,Diesel,Automatic,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,4795,1855,80
1075000,2016,70000,Petrol,Manual,1798 cc,138 bhp @ 6400 rpm,173 Nm @ 4000 rpm,4620,1775,55
575000,2020,40000,Petrol,Manual,1199 cc,85 bhp @ 6000 rpm,113 Nm @ 3300 rpm,3990,1755,37
3950000,2018,52000,Diesel,Automatic,1969 cc,190 bhp @ 4000 rpm,400 Nm @ 1750 rpm,4425,1863,54
750000,2019,6200,Petrol,Manual,1462 cc,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,4490,1730,43
755000,2017,75650,Diesel,Manual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,3999,1734,40
190000,2010,60000,Petrol,Manual,1197 cc,80@5200,111@4000,3565,1595,35
425000,2014,89000,Diesel,Manual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,3995,1695,42
3600000,2014,43000,Petrol,Automatic,,,,,,
390000,2019,56000,CNG,Manual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,3395,1490,35
855000,2017,57000,Diesel,Manual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,4375,1700,43
225000,2012,56000,Petrol,Manual,814 cc,55 bhp @ 5500 rpm,75 Nm @ 4000 rpm,3495,1550,32
2425000,2016,60000,Diesel,Automatic,1968 cc,190 bhp @ 3800 rpm,400 Nm @ 1750 rpm,4933,1874,75
1270000,2019,61805,Diesel,Manual,2179 cc,140 bhp @ 3750 rpm,320 Nm @ 1500 rpm,4456,1820,60
325000,2014,58000,CNG,Manual,998 cc,58 bhp @ 6200 rpm,77 Nm @ 3500 rpm,3599,1495,35
750000,2019,33000,Petrol,Manual,1198 cc,108 bhp @ 5000 rpm,170 Nm @ 1750 rpm,3994,1811,44
185000,2008,70000,Petrol,Automatic,1497 cc,78@5500,125@2700,4390,1690,42
450000,2014,48000,Petrol,Automatic,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,3695,1600,35
1710000,2020,12400,Diesel,Manual,1956 cc,169 bhp @ 3750 rpm,350 Nm @ 1750 rpm,4655,1835,60
665000,2017,92000,Diesel,Manual,1493 cc,70 bhp @ 3600 rpm,195 Nm @ 1400 rpm,3995,1745,
871000,2015,64000,Diesel,Manual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,4270,1780,60
625000,2021,18000,CNG,Manual,998 cc,58 bhp @ 6200 rpm,77 Nm @ 3500 rpm,3599,1495,35
495000,2016,53376,Diesel,Manual,1198 cc,77 bhp @ 3750 rpm,190 Nm @ 1750 rpm,3675,1715,35
600000,2016,70000,Diesel,Manual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,4440,1695,40
875000,2019,70000,Diesel,Manual,1493 cc,70 bhp @ 3600 rpm,195 Nm @ 1400 rpm,3995,1745,
595000,2014,65123,Diesel,Manual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,4370,1700,43
425000,2014,58600,Petrol,Manual,1198 cc,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,3990,1680,35
1050000,2021,7500,Petrol,Manual,998 cc,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,3995,1770,45
1299000,2019,39000,Diesel,Manual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1500 rpm,4270,1780,55
175000,2009,23000,Petrol,Manual,1086 cc,67@5500,99@2800,3565,1595,35
994999,2019,27900,Petrol,Manual,1462 cc,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,4445,1775,45
1025000,2019,42000,CNG,Manual,1373 cc,94 bhp @ 6000 rpm,130 Nm @ 4000 rpm,4296,1695,45
4175000,2016,27011,Diesel,Automatic,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,4886,1938,
265000,2016,122000,Petrol,Manual,999 cc,67 bhp @ 5500 rpm,91 Nm @ 4250 rpm,3679,1579,28
475000,2015,48000,Petrol,Manual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3995,1745,37
660000,2018,9000,Petrol,Manual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3985,1734,45
490000,2019,32000,Petrol,Automatic,999 cc,67 bhp @ 5500 rpm,91 Nm @ 4250 rpm,3679,1579,28
1950000,2018,54000,Petrol,Automatic,2694 cc,164 bhp @ 5200 rpm,245 Nm @ 4000 rpm,4735,1830,65
315000,2012,57000,Petrol,Manual,1498 cc,98 bhp @ 6000 rpm,134 Nm @ 4000 rpm,4425,1695,41
4190000,2017,90000,Diesel,Automatic,2143 cc,201 bhp @ 3800 rpm,500 Nm @ 1600 rpm,4819,2141,93
341000,2016,49000,Petrol,Manual,1198 cc,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,3610,1680,35
950000,2018,71000,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,3995,1790,48
409999,2014,20000,Petrol,Manual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3850,1695,42
290000,2012,12300,Petrol,Manual,998 cc,68@6200,90@3500,3539,1475,35
1050000,2021,5000,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,4490,1730,43
365000,2013,68000,Petrol,Manual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3850,1695,42
3100000,2019,17000,Diesel,Automatic,2143 cc,136 bhp @ 3200 rpm,300 Nm @ 1400 rpm,4630,1777,56
1875000,2022,15000,Diesel,Automatic,2184 cc,130 bhp @ 3750 rpm,300 Nm @ 1600 rpm,3985,1820,57
5100000,2019,24444,Petrol,Automatic,1999 cc,236 bhp @ 5500 rpm,340 Nm @ 1750 rpm,4600,2069,65
595000,2015,43000,Diesel,Manual,1498 cc,89 bhp @ 3750 rpm,204 Nm @ 2000 rpm,3999,1765,52
5200000,2020,18000,Diesel,Automatic,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,5063,1860,80
6000000,2014,82000,Diesel,Automatic,2993 cc,289 bhp @ 4000 rpm,600 Nm @ 2000 rpm,4879,2073,77
5775000,2019,57000,Diesel,Automatic,2143 cc,201 bhp @ 3800 rpm,500 Nm @ 1600 rpm,4819,2141,93
4975000,2021,2610,Petrol,Automatic,1991 cc,201 bhp @ 5800 rpm,300 Nm @ 1200 rpm,4686,1810,66
650000,2017,92000,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,4490,1730,43
521000,2017,40879,Petrol,Automatic,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,3700,1690,32
570000,2016,80000,Diesel,Manual,1498 cc,99 bhp @ 3750 rpm,205 Nm @ 1750 rpm,3999,1765,52
8100000,2022,5500,Diesel,Automatic,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,4658,1890,66
160000,2011,89000,Diesel,Manual,1248 cc,75@4000,190@2000,3715,1680,43
5500000,2017,68690,Diesel,Automatic,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,4886,1938,
420000,2018,50000,Petrol,Manual,,,,3655,1620,32
299000,2018,19000,Petrol,Manual,999 cc,67 bhp @ 5500 rpm,91 Nm @ 4250 rpm,3679,1579,28
350000,2012,130000,Diesel,Manual,1598 cc,105 bhp @ 4400 rpm,250 Nm @ 2500 rpm,4386,1699,55
575000,2017,35000,Diesel,Manual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,3995,1695,42
335000,2013,64418,Petrol,Automatic,1198 cc,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,3610,1680,35
480000,2019,10265,Petrol,Manual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3765,1660,43
675000,2021,15000,CNG,Manual,998 cc,58 bhp @ 5500 rpm,78 Nm @ 3500 rpm,3655,1620,60
350000,2012,85000,Diesel,Manual,1498 cc,89 bhp @ 3750 rpm,204 Nm @ 2000 rpm,4320,1764,40
2500000,2018,90000,Diesel,Automatic,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,4424,1804,50
260000,2013,89000,CNG,Manual,998 cc,59@6200,77@3500,3539,1475,35
400000,2017,43000,CNG,Manual,998 cc,58 bhp @ 6200 rpm,77 Nm @ 3500 rpm,3599,1495,35
2750000,2017,219000,Diesel,Automatic,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,4795,1855,80
555000,2010,261236,Petrol,Manual,1998 cc,136@5600,182@4000,4555,1770,55
790000,2017,50000,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,3995,1790,48
180000,2014,48000,Petrol,Manual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,3395,1490,35
551000,2019,39000,Diesel,Manual,1120 cc,71 bhp @ 4000 rpm,160 Nm @ 1500 rpm,3995,1660,43
860000,2018,33030,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,3995,1790,48
375000,2013,86000,Petrol,Manual,1497 cc,116 bhp @ 6600 rpm,146 Nm @ 4800 rpm,4440,1695,42
725000,2017,55000,Petrol,Automatic,1373 cc,91 bhp @ 6000 rpm,130 Nm @ 4000 rpm,4490,1730,43
400000,2017,35000,Petrol,Manual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3765,1660,43
2275000,2022,2000,Petrol,Automatic,1368 cc,161 bhp @ 5500 rpm,250 Nm @ 2500 rpm,4405,1818,60
1250000,2018,90000,Diesel,Manual,1956 cc,171 bhp @ 3750 rpm,350 Nm @ 1750 rpm,4395,1818,60
499000,2012,96506,Petrol,Manual,1497 cc,116 bhp @ 6600 rpm,146 Nm @ 4800 rpm,4440,1695,42
399000,2014,88000,Petrol,Automatic,1598 cc,103 bhp @ 5250 rpm,153 Nm @ 3800 rpm,4384,1699,55
335000,2008,140987,Diesel,Automatic,2987 cc,198@4000,456@1400,4818,1822,80
450000,2015,52000,Petrol,Manual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3995,1695,42
409999,2015,54443,Petrol,Automatic,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,3600,1600,35
